rf_01,catboost_01,lgbm_01,index
0.4,0.3967938701693931,0.42050542988632333,2223
0.52,0.4412494501597314,0.4502781195985753,2138
0.3,0.4441332299389422,0.27206621698765726,2666
0.97,0.9840364893522541,0.998221699564532,3468
0.83,0.8486559175944558,0.9759372113420938,9945
0.17,0.26298225581700224,0.10838981290559396,630
0.44,0.3968496232607636,0.2673138013895579,428
0.39,0.43984551232395297,0.44398521728401324,1567
0.99,0.9868856024338203,0.9993120164059165,10496
0.51,0.503640464451229,0.5263027924726923,5176
0.5,0.4251003197104916,0.4008301009101647,12
0.33,0.3510323871514746,0.1811617365413412,9351
0.41,0.5161128788018757,0.39428434022166364,8134
0.67,0.7968911045724174,0.952850691617342,6704
0.25,0.21786797744211384,0.20978947964275785,1458
1.0,0.9968996361250299,0.9994638497391932,5634
0.58,0.39160166801065155,0.4244177581207792,2314
0.58,0.6081017925833061,0.697621034121294,2447
0.96,0.9655339537755028,0.9975917318322254,5120
0.41,0.4469767756377854,0.35708149658867316,3133
0.31,0.2713647886166108,0.34614418004620584,4338
0.27,0.37534940069844097,0.21750199228735392,6225
0.7,0.8618799034773063,0.7191990311448916,3836
0.52,0.5273793838448709,0.5845498272664297,1136
0.67,0.637040868855532,0.6914729428981583,3420
0.46,0.554587506649737,0.41370438646186247,10447
0.49,0.587285693321663,0.5197519685744362,651
0.51,0.5168601117138476,0.5447242133492488,9277
0.24,0.09720423141723783,0.06044320651298435,7205
0.44,0.43611925559274983,0.36111545444118953,7895
0.8,0.8253970064836513,0.7104277630386474,2801
0.57,0.4246848028937651,0.4171757459633546,6502
0.47,0.40199033823594515,0.3561810164007916,5834
0.0,0.011411497829256576,0.004439310041223149,8654
0.1,0.11548139200648153,0.04314851145664097,699
0.26,0.34267833439207823,0.2817869428001716,2797
0.21,0.3561422247722448,0.25876708325829234,5268
0.75,0.8793118970789033,0.8542888152865753,977
0.64,0.7014912890410824,0.7015693892329703,3154
0.5,0.4027684756694979,0.4587867770434797,5997
0.37,0.5561025465672523,0.5535472688494452,2966
0.47,0.43267942397761705,0.4460765929430601,7735
0.86,0.884276877889042,0.8426208314811059,6535
0.06,0.08699248939261366,0.05062161568405274,757
0.18,0.10722864064588167,0.062297925212256036,1896
0.53,0.4063269745275955,0.48930456347780793,7549
0.13,0.0739424721212339,0.03332570096170827,5109
0.56,0.6138441720280571,0.46769273073172873,8276
0.84,0.876341142643075,0.9481620612111034,6062
0.08,0.06292329485792626,0.06749935562805903,184
0.92,0.8835259650175601,0.9486327564032357,4975
0.41,0.4083263092074718,0.34081927116351857,8167
0.04,0.0874243239639484,0.07299242587168227,8260
0.61,0.4402355517418886,0.5214020950172029,4175
0.49,0.5316776727112074,0.28404255387391897,4483
1.0,0.989855458447563,0.999260281664837,3948
0.22,0.32029199651139173,0.1761741561394793,4900
0.05,0.03999364896497471,0.0659744354436836,3667
0.9,0.8225359600076673,0.8825248605550678,6439
1.0,0.9906053947986607,0.9986128417869156,8698
0.08,0.10336673579962098,0.10507872271280491,9241
0.93,0.8911593290077756,0.8767155466895736,7179
0.54,0.5247964242199654,0.5036510772059628,4505
0.21,0.13657096426730062,0.06406318396773451,4774
0.51,0.5739879340643851,0.55534266497814,4322
0.93,0.849495996728919,0.9667625665687997,3561
0.95,0.9192418552236687,0.9786038556809235,2980
0.09,0.06527660414552895,0.04908821431154303,8848
0.41,0.4435496160934988,0.4332476810505648,8906
0.07,0.1207433845361039,0.056268972483350374,4414
0.29,0.3684955934973592,0.2257041235372049,2210
0.58,0.6230014967134161,0.5870757746469378,7187
0.08,0.10281981120939931,0.10736761468857782,3755
0.02,0.051062469778324224,0.042561305466886405,7234
0.08,0.09233443482036985,0.06445106142809802,2036
0.9,0.9342728009918168,0.9921602744089478,901
0.93,0.9606206069008073,0.9677166465544803,1882
0.4,0.4177737742313958,0.24119537771333868,2799
0.03,0.09578502092433994,0.0575006711029518,7555
0.53,0.5600326575317109,0.6086291380698756,768
0.42,0.4660020251566492,0.5100171473140798,7689
0.11,0.07658692992308656,0.020891991762830815,8562
0.91,0.8789495179153255,0.9430921732231832,8439
0.12,0.11775612698840329,0.05429548680002124,8132
0.44,0.5271991631265731,0.45611618839120144,7560
0.86,0.7875961824056223,0.8222398868658575,8565
0.99,0.9755837934234328,0.9938547723716015,4913
0.29,0.37077664283159856,0.38334947733030517,6513
0.38,0.3541258887528542,0.36959441581020347,9440
0.57,0.564143970656959,0.5531339206267456,8771
0.35,0.37110604072041375,0.3319353831061591,9414
0.1,0.08366893055378329,0.04679215047915159,10056
0.46,0.43854378044729114,0.4233911433587701,948
0.39,0.324757198955159,0.3234869244226279,1159
0.37,0.565161757168771,0.5577890990449111,7979
0.64,0.5730099228915796,0.6387249244574239,5105
0.44,0.5196322586836922,0.5321750664827721,10209
0.98,0.8681155280973721,0.9744297951725887,10068
0.64,0.48743748037221807,0.611749410085308,6592
0.01,0.0755797048809441,0.021214271725984106,6688
0.36,0.3980545931114955,0.27208224276760856,3521
0.46,0.4886408352005947,0.536174784188118,7503
0.39,0.422394241048694,0.4790650470434615,9693
0.43,0.43980201752575404,0.3930326567840499,704
0.7,0.8229153378698519,0.7321268771740758,3160
0.3,0.27356695727017466,0.23873143061280072,4377
0.94,0.8878560461078425,0.9657597559777041,8484
0.87,0.8865598686864401,0.9465155432570799,6360
0.1,0.043050376920617556,0.021396531352842127,10091
0.88,0.8744504675264573,0.8525490002533688,6523
0.59,0.661258346683537,0.7855688744060749,3801
0.38,0.504986977998373,0.42340831845362764,6463
0.47,0.39412818265941457,0.4571240632908567,1399
0.3,0.08343939257556426,0.25231645660743746,51
0.73,0.8228606454919711,0.8326347607271152,1719
0.38,0.47516926262459175,0.40985757823465985,2751
0.47,0.5098538638930522,0.500338217894828,10079
0.48,0.5577495700248947,0.4699098405070627,2177
0.63,0.6606156565609121,0.7126957008548122,6897
0.91,0.9065873925550433,0.9479073366401229,10103
0.58,0.5839245180312526,0.5872863949900939,10192
0.47,0.675554395287435,0.6025252378682328,877
0.64,0.8206914732779442,0.6594918104733928,8659
0.02,0.014110185540927802,0.0027451203422933245,8161
0.33,0.46610324466970504,0.39143840282537695,1485
0.43,0.5513904720855485,0.4147680765100266,3990
0.57,0.6061645945455272,0.6580557627547664,3861
0.42,0.3973471897908813,0.46148497134579114,6560
0.52,0.4266386326786232,0.47578947915317726,6353
0.84,0.8143307180410498,0.9345902747622279,4232
0.9,0.8712923531055307,0.9634643368936445,8707
0.04,0.08667681584849375,0.03157591220712053,4057
0.45,0.45765843070065926,0.49344514581549465,7477
0.59,0.7275015757521405,0.8053556994061972,5018
0.16,0.3681459639782167,0.2549709105618034,4002
0.99,0.9911053539929403,0.9986543310383389,4287
0.02,0.07243419678800081,0.08740109888543464,7971
0.38,0.48701512233789884,0.536470731858094,6033
0.73,0.6623628224993248,0.6797349746282352,5852
0.33,0.3132329407444825,0.4099978581131785,7327
0.67,0.5537026401890824,0.4697832700040089,5163
0.97,0.9706389287694074,0.9966509301290095,8267
0.69,0.5387757871759742,0.6085543560317628,5280
0.52,0.49705782018336375,0.5872378615331509,9779
0.52,0.526772413164969,0.5104294151997444,806
0.99,0.9632755791623573,0.9962807694601479,6414
0.37,0.5154829659520965,0.4554350560281476,7530
0.57,0.41667298148829707,0.3971606015422474,9909
0.54,0.44568313716690156,0.5229847938998928,5333
0.52,0.4695304180100624,0.49145160811173494,5687
0.4,0.21652831543567835,0.22345435265691588,2570
0.98,0.9875489173652802,0.9980413713481714,10231
0.69,0.6471193771287277,0.8230117981023248,6943
0.78,0.6682791300865434,0.7152778280508012,5133
0.77,0.6121359330854897,0.731692716373176,172
0.93,0.890516816122808,0.9822196487966581,1819
0.55,0.6044214913640221,0.6379297399382733,7023
0.35,0.391219438895874,0.3798509062824312,1805
0.99,0.9754979384454947,0.995440350445315,9090
0.43,0.6202252841392195,0.619736260249806,1224
0.02,0.07619144367111785,0.053036574983914,5033
0.87,0.845166399147751,0.8574267140562917,10081
0.12,0.1431292694754571,0.11323795729868058,8976
0.29,0.35130083467212164,0.24072908990677774,5594
0.96,0.9608922718382888,0.9966547727117405,386
0.34,0.4042898255478811,0.43160278815460595,2811
0.12,0.06075290295018695,0.05769412896831861,3818
0.39,0.3979899964836879,0.3553596722508762,10267
0.26,0.3160223827367658,0.15481604250379688,6751
0.61,0.451824445218177,0.6240779835349882,5883
0.91,0.9567004120729364,0.9948693107650749,9998
0.61,0.4724001827837913,0.5563606349350415,9770
0.65,0.5289960208117784,0.6507066424672152,7337
0.11,0.09919844345439234,0.042536162947586505,608
0.05,0.0685063790397805,0.06463046135105865,5587
1.0,0.9729742068323649,0.9959771373319007,1006
0.16,0.2856178851620348,0.08733151199827324,4859
0.3,0.3898169752163968,0.32461512144093846,6206
0.97,0.9875186710767623,0.9972471330587527,8016
0.94,0.8864607762450819,0.9411503847134908,4442
0.9,0.8584321702961565,0.9117542171501343,8259
0.65,0.5276755766602543,0.5326477943866819,9713
0.38,0.43184047515007423,0.4336076428188577,1917
0.06,0.14569292046597515,0.11276526263271977,1498
0.05,0.07177519697445021,0.05934755895274618,5791
0.78,0.839940006453834,0.7901086094278125,3838
0.6,0.6552564780032772,0.642614424231643,8653
0.5,0.4964266969322131,0.625166221922228,9821
0.43,0.4016278006493145,0.5164314586492296,255
0.31,0.39275162612693476,0.2865605580598738,5395
0.56,0.5195263066194954,0.6649072584539089,1394
0.8,0.6657154171971695,0.7022548265098064,1075
0.21,0.13851950506438493,0.091952001126812,7976
0.5,0.5132374557541928,0.5225672266195255,960
0.93,0.8945502516918773,0.9585340365585107,4475
0.64,0.509789808769432,0.4402870538522682,10100
0.92,0.8832199281935953,0.9674161772465231,4249
0.88,0.8411244432060757,0.8571364256907249,10432
0.34,0.41818627522034146,0.328313429470723,9386
0.65,0.4472573392388748,0.4587051279448133,2432
0.88,0.8912308266507428,0.9409804150326234,5317
0.99,0.9198959447509977,0.9796927926791138,6992
0.94,0.8523683202426212,0.9424422186322656,698
0.81,0.8692022486245292,0.9387154631022641,6018
0.65,0.5376844875847661,0.529705721511858,1925
0.02,0.0725212307553917,0.031310819905541194,5082
0.05,0.09555322540144479,0.09205165373355151,10112
0.53,0.37998459576290294,0.4608267949961392,290
0.5,0.570828392848453,0.6352420619010656,6395
0.66,0.8214933480647949,0.7921540484195161,2270
0.39,0.3748616695682701,0.4004805275805445,8420
0.96,0.9310770279048173,0.9779676456722493,2732
0.5,0.5544320201382065,0.6098882574802467,1842
0.46,0.5291032687994449,0.4400833305380757,8753
0.27,0.1183847937254392,0.0813341139632677,10057
0.04,0.025434963488567424,0.008710940656444604,1233
0.6,0.5547046576846892,0.83586894834157,928
0.46,0.5689824055017868,0.5447340008658508,9916
0.57,0.6083230007635043,0.6939273856045266,3488
0.99,0.9656501496548575,0.9974157599217274,2483
0.96,0.9789709646808765,0.9979953057452188,5728
0.34,0.35078910069187413,0.38780462001354377,9698
0.44,0.43834363061988263,0.5958525361130372,3939
0.07,0.07962669753966296,0.034963644477935915,2689
0.03,0.04923527606508052,0.05138977883247963,8669
0.31,0.37022044320539915,0.33538549927317146,455
0.16,0.2755546383865766,0.13798325213760487,4061
0.92,0.9061149794605999,0.9617276496293341,9564
0.56,0.5350486265253962,0.671944102079542,4059
0.99,0.9691814852825247,0.996208206987916,3411
0.39,0.4961288372683456,0.3993914983008066,2028
0.39,0.36697749671581,0.41554261877754184,1010
0.33,0.4657997979515479,0.46330623165807017,2440
1.0,0.9915132047349677,0.9995865359964601,2930
0.43,0.4518335090755288,0.5938135959965721,6315
0.13,0.0870150616265952,0.0905973773654059,7319
0.79,0.8759357259377639,0.9856635185555592,6864
0.11,0.06094286404034827,0.019015719671654257,4447
0.42,0.5598387560257424,0.5604898246904712,1527
0.92,0.9174206684910633,0.9704017798806547,765
0.62,0.5467234765566024,0.7835003015114459,1887
0.29,0.3737540204010975,0.42288259537654366,5034
0.34,0.4053691826223878,0.42461351646317486,2119
0.83,0.7701042562601954,0.9460738675425054,1311
0.25,0.3795589263449833,0.20052849022095337,8488
0.25,0.3518444268226248,0.2659391295890937,2928
0.45,0.3873492085085846,0.33921926090596743,7219
0.53,0.5146169145869076,0.594230821590479,3435
0.85,0.8866910923222738,0.7833699293156218,535
0.54,0.5714717663770869,0.44365678702169065,9947
0.42,0.5600659595717398,0.5149752989562586,7203
0.03,0.053260827475075226,0.05584144057249197,4480
0.38,0.35553419273116493,0.314436697576731,5357
0.4,0.44329404901354674,0.46129518227781213,711
0.78,0.8368873175737821,0.8578245588379114,8688
0.54,0.4383256588128705,0.5122357195055321,1581
0.03,0.02067786016707872,0.005757759625841181,7258
0.4,0.5012449157389813,0.6282844443930778,3020
0.09,0.05839122633302142,0.03370612168079371,4362
0.61,0.791304795022632,0.7393540791332659,9408
0.6,0.556686648101154,0.661846434168462,770
0.1,0.04245976366373594,0.08094956212794538,8062
0.77,0.5644011727719433,0.5801109770725057,9957
0.22,0.12045413007757799,0.038744166118823906,2772
0.95,0.922001300650229,0.9138781504081077,5643
0.43,0.4015921824524125,0.4577098047061546,2363
0.99,0.9768022260547504,0.9959299893120921,6354
0.89,0.9271134890479782,0.9823944979837672,9186
0.38,0.4726203440213798,0.44038431525042915,9100
1.0,0.9887372689648751,0.998381737065201,5956
0.51,0.38756785739877914,0.40458192174430097,2585
0.93,0.8886115231184971,0.940707822797828,2242
0.97,0.9791600890432213,0.99838805130282,9764
0.41,0.3854075913290126,0.4046432036154997,8841
0.46,0.4334479201328928,0.40374904428225733,1713
0.3,0.27287979068093077,0.20101305051406249,5412
0.35,0.416737676181254,0.28943010586261686,10088
0.0,0.007569932778385111,0.002755506070858682,4526
0.08,0.07662049281500509,0.08145852933582422,3181
0.2,0.06560033465127299,0.049261108466136704,9076
0.49,0.5178159360221579,0.5876741875281901,5686
0.31,0.4363620600519032,0.3521792284129004,8253
0.79,0.7175473369342611,0.6986226514217535,4082
0.38,0.4010923455758163,0.22872365942669493,8213
0.88,0.8785020679224683,0.7978168257789183,751
0.97,0.9542153354764855,0.9981484435467782,536
0.37,0.3340112103839948,0.5183997385076978,1190
0.39,0.4604810753815772,0.40045930689947556,7510
0.67,0.5682383405294429,0.5442347317975759,154
0.01,0.03099307420932076,0.011303282554465503,5299
0.18,0.4081378376496399,0.1736822266039252,2450
0.37,0.34499539018839165,0.21706451108470756,8008
0.17,0.2970061150574196,0.1263822250074415,9999
0.55,0.5721561640826306,0.5616516639330503,5461
0.56,0.49946515900935207,0.7364174167120505,10017
0.07,0.06372880744896577,0.05412042330079715,3553
0.49,0.5644759418681381,0.45852594775278926,8723
0.35,0.35897913319637276,0.21776431983058323,4462
0.06,0.06000253621118597,0.06784372956727383,8409
0.82,0.8415579170967897,0.9460512211996206,3167
0.12,0.10281501428576606,0.0360495323240657,8694
0.02,0.07719635043743772,0.040319841081321896,3346
0.27,0.3377961026576312,0.22963815421278577,9250
0.44,0.5241503125997998,0.5100127564853615,7855
0.87,0.904817297043973,0.8912592024999505,4613
0.62,0.634329902175902,0.5410291016720085,104
0.05,0.02496934301138515,0.009015836560057278,6952
0.16,0.06218591464979704,0.04769354725527933,7893
0.52,0.6130230634821489,0.652415448858109,6350
0.63,0.4108242055793392,0.42023510686828397,6597
0.36,0.3606624959472671,0.28163510004355546,7054
0.39,0.5107719640808618,0.37319644919013345,325
0.05,0.16227461982184907,0.07661223903300307,6379
0.15,0.10202561173467371,0.047565543781439526,7002
0.1,0.15380152878064599,0.01703732549485449,9541
0.04,0.028917939151917458,0.05135757481570674,4855
0.57,0.6155204495724669,0.44229625693363306,8150
0.08,0.07819695998682454,0.06197631184509466,285
0.71,0.7500797305306539,0.7068261046932801,3091
0.34,0.36816315028196456,0.28178551542815167,5297
0.17,0.06629202237964826,0.08491343702735452,1393
0.54,0.5875691272637469,0.7171096838267931,3880
0.06,0.08484430824679957,0.008827181485624613,10059
0.33,0.4693992046833967,0.28786618015658977,3877
0.63,0.5022591939829012,0.43739612684366314,4901
0.47,0.40552921999303265,0.36240320472479043,8176
0.47,0.38308870593210476,0.39609888473471655,595
0.97,0.9771577400299782,0.9978233917132969,8714
0.49,0.4242495587594305,0.3477155386622777,2800
0.68,0.5076031222367408,0.56679135769597,3944
0.02,0.053000430441739244,0.019010191335688698,5497
0.65,0.5911943474652832,0.6656516405894307,10440
0.38,0.36720874411295906,0.3411034724545553,6563
0.57,0.6706136996699291,0.6611348283449395,1920
0.52,0.5704748620648148,0.5759448791231058,6709
0.5,0.5093712905565242,0.5390346514651295,8831
0.53,0.43144442253851784,0.48022701554166036,272
0.48,0.6214555098737667,0.5092759689631523,7612
0.44,0.3750151115396886,0.5371768872464397,2724
0.13,0.13828933255013673,0.13913402302897399,7263
0.1,0.0461069870395009,0.005079159325702387,3905
0.22,0.3508647742566216,0.5098730702758559,5378
0.81,0.7847915242710705,0.7738585073658467,7011
1.0,0.9888143792425851,0.9987626303948518,8973
0.57,0.6783827099950178,0.7295424995891897,5705
0.98,0.9853403331820858,0.9981090249390184,1911
0.83,0.8350019648698023,0.6415445713341829,118
0.24,0.1937341602101865,0.06580050929893384,6347
0.3,0.3528144158785634,0.3519667204817227,8541
0.47,0.45198692903349935,0.46074717313562186,6232
0.37,0.31741151081703134,0.40136467182554336,9856
0.0,0.013082665703247738,0.005114473826077389,6312
0.47,0.4046436352369774,0.5492700088451109,69
0.78,0.8559912012888397,0.7868750794551693,9422
0.76,0.729711821918028,0.6757439873018052,6644
0.61,0.48920609918217384,0.4868991261438617,6708
0.37,0.3568253289632129,0.3986118073791845,6279
0.43,0.283843617768456,0.2974685326349498,4687
0.66,0.62726952917144,0.5474100880118293,10253
0.25,0.4002234572705145,0.6424981089338145,2542
0.91,0.748148139199429,0.81817997429414,5094
0.43,0.5285934356341242,0.48984158233930336,2824
0.07,0.08999444147884043,0.0346087597403865,9121
0.06,0.0748187390172232,0.03792391110478913,4618
0.78,0.7574208145508168,0.8434032279908771,10477
0.48,0.4494717688046646,0.47748410815136993,2687
0.05,0.048830185951499676,0.022092410512644094,5300
0.49,0.34649492507859564,0.2529117210211345,6889
0.35,0.3645270612923365,0.3132307394180573,9857
0.78,0.631130740289949,0.8207347598437369,9783
0.9,0.9002406767965407,0.7434793411479119,4872
0.81,0.7909104777981764,0.9428275066540333,1029
1.0,0.9892522440012715,0.9988669676890352,10507
0.92,0.8766899544270629,0.8431951218296857,7167
0.13,0.14324850883223555,0.026398002478846615,7487
0.99,0.9862018135516261,0.9978178764817288,6655
0.75,0.8433068771693297,0.8699051172499006,3318
0.59,0.5060455622480349,0.6089194055076927,2875
0.83,0.8189396805248225,0.8198310191692205,4503
0.65,0.4211489670949369,0.3820720183885783,3007
0.91,0.88968390748688,0.917952952374628,4358
1.0,0.9945374384172416,0.9976146118045051,1249
0.78,0.8575866266494478,0.7840952247948338,10005
0.22,0.34694454320981627,0.3657282150801838,9212
0.43,0.3985194025200931,0.34919707358557484,1165
0.44,0.49933191568708823,0.37607598494970995,8537
0.98,0.9849076389538084,0.9973980764721416,4691
0.41,0.5608199515540445,0.5356271821435323,9753
0.39,0.4471944380394098,0.4169704741032207,5013
0.21,0.30832311352198993,0.19063524977318386,3907
0.59,0.4760144500856486,0.6707381662749645,3873
0.02,0.011612048438424376,0.006276355007069218,3996
0.69,0.6235856859048307,0.72306759306108,3191
0.3,0.3691045268378712,0.2769037364941794,1900
0.34,0.23053227050446629,0.1508824812753516,8996
0.17,0.23781714472676302,0.09844572145362245,657
0.29,0.3760985216611944,0.24084678892306813,6471
0.71,0.5266010416331133,0.3941819406877883,703
0.95,0.9591939057009506,0.9726361293342628,8248
0.68,0.561290844318232,0.6035342490335918,4812
0.49,0.44079898604705225,0.5847185807543079,399
0.48,0.45376997693198673,0.5630150025490249,5040
0.48,0.590811188013715,0.6427699574043295,4158
0.1,0.0534024894958668,0.04123461615133521,5512
0.91,0.8570551468452607,0.9045922024901294,9051
0.98,0.9814431250836815,0.9981102940506146,5184
0.51,0.6372215560584796,0.5649942659958304,1223
0.48,0.42335853076827135,0.37402375832639034,8029
0.5,0.46315849806060777,0.504410947284817,2891
0.4,0.38769475682621024,0.34005709770495285,2365
0.09,0.046144367869481354,0.038302074300752366,6857
0.6,0.5900139274810745,0.5648977857283279,8824
0.72,0.6191977602372507,0.7238591927829995,7802
0.04,0.10176257200871994,0.0297305043634463,1915
0.0,0.007164598469176359,0.0013015891068005857,5630
0.49,0.4421896460291513,0.36226380007207193,8018
0.79,0.6954172943953002,0.6962611554180758,3315
0.01,0.02280042892269891,0.004238614730818957,8581
0.09,0.08619121516224677,0.06583195675014084,3283
0.06,0.07411418130024376,0.014484560195079422,9154
0.51,0.40181794036457946,0.3970438894071117,8459
0.0,0.00615773246462505,0.001278034139854131,3055
0.9,0.8029855992113715,0.8610830698934732,147
0.7,0.5465111548844073,0.570490558346955,5826
0.62,0.6420680716500685,0.5666774869117152,4939
0.98,0.9692343267320248,0.9969744617378935,10465
0.83,0.8420140174768527,0.8721511161205894,1812
0.99,0.9656442890026965,0.9962599092348481,5520
0.45,0.4412194776455122,0.5522989077460536,4512
0.62,0.4921363863300449,0.5160887060489447,7847
0.93,0.8929733846191713,0.9809415940108213,5824
0.63,0.49200159496011125,0.5345075788678456,3546
0.72,0.7619457500184617,0.7900446099802516,9019
0.57,0.5580076076534225,0.64223090912884,5042
0.07,0.06528300985640395,0.02708725876584381,6515
0.53,0.39838866829598457,0.46587197143941017,10246
0.55,0.48326547504776396,0.49192584969415737,9026
0.42,0.4119092540143677,0.40668598633643316,6645
0.89,0.9310838389808939,0.9157854655102088,9491
0.53,0.4915906084347684,0.4980206768316274,1441
0.09,0.08028916842378334,0.076201068438953,1930
0.58,0.4990965528883596,0.5614549733644891,6507
0.54,0.5003385040271545,0.5250017932886412,7448
0.84,0.8896296266884585,0.935153594955246,4208
0.52,0.40975598335014396,0.4303540594098891,4201
0.74,0.613585957917057,0.6179289805006438,10322
0.44,0.43924315899733757,0.5046895045047346,9102
0.33,0.38217101308928497,0.2829142321973975,64
0.57,0.4382540973754247,0.41100554899637065,7613
0.95,0.982450115106835,0.9968445998009144,1822
0.06,0.07018917462687614,0.02769476526161412,1417
0.4,0.46945822417440053,0.47220149850218995,2272
0.37,0.33577489990406556,0.323019624912723,873
0.76,0.8386977827753126,0.9087264944131914,9832
0.12,0.06312468133401684,0.043060931509731705,2572
0.22,0.36574004613017747,0.2794601727752575,7385
0.71,0.6174432369894959,0.750770894610049,3980
0.26,0.14447114918044543,0.10223553375348557,7992
0.9,0.7904828078792283,0.8681943456053458,10133
0.72,0.682252254958662,0.7683104408462649,7124
0.6,0.5622347000674579,0.5371154305267771,3798
0.09,0.08584645769136909,0.06314183430817508,48
0.01,0.01678493637476358,0.006397649139175164,4223
0.9,0.8143468027714981,0.8767956198977388,472
0.45,0.36570766308183933,0.4012904450497131,4424
0.34,0.37975430380116154,0.2947941665681852,1903
0.7,0.5909730897231031,0.5665003185289582,4310
0.66,0.6394109435729846,0.5647636338310047,9734
1.0,0.9911468010923743,0.9994051530923169,7057
0.04,0.034957022476162745,0.03196219403962094,9787
0.03,0.0663615619444801,0.05049898392888737,88
0.45,0.48370634809440244,0.4760428934059671,1017
0.52,0.506674623451721,0.47774277209729543,3150
0.43,0.5372108086061171,0.5197330270718946,7452
0.25,0.32477415978486684,0.1982049697909113,649
0.31,0.44053888745693703,0.40462600128014803,6343
0.36,0.5410069036590903,0.5080829237062676,4681
0.13,0.07079232824691319,0.09687462602376949,3992
0.13,0.02166244387744501,0.010020241153499448,4481
0.52,0.5230057189791896,0.5534550474442282,2006
0.44,0.4944712442212912,0.3964282248495534,341
0.08,0.13462025793650137,0.04291410384792589,7758
0.63,0.6781896984510174,0.786119021408519,44
0.95,0.9905410387237311,0.9977420639418324,9543
0.79,0.7235311841886852,0.7814668811595432,3164
0.53,0.5631378580973906,0.7560299325287008,8317
0.47,0.43033130908651357,0.6115510562016627,3440
0.54,0.5942721750059351,0.6163786651499319,8402
0.57,0.4144421416154007,0.443479839229965,1875
0.06,0.07938150140940131,0.07163746967057719,1428
0.61,0.4983907197833193,0.5275792513652858,4619
0.06,0.07190495717923356,0.03217791942391013,4835
0.09,0.07137708142466391,0.03847191979963485,5582
0.63,0.5476802166074668,0.5040704504470542,4879
0.94,0.8862094447105764,0.9095866148458591,365
0.37,0.4312190054304728,0.5088055367210189,8673
0.58,0.5466951903164036,0.523874436588083,2802
0.25,0.3934066839627662,0.3205682980639317,3368
0.78,0.6961231731261756,0.7041472433089722,2915
0.45,0.4068290991190611,0.1543236098042316,7926
0.22,0.09390206209479156,0.09451523980486697,8076
0.4,0.4594234163031278,0.42537124612293625,5902
0.52,0.5357568056669632,0.5406060946950869,3419
0.37,0.35879778363099873,0.2603776788017354,3984
0.52,0.41413880299855266,0.365253584976373,10229
0.64,0.770314881463013,0.6671755072036353,6904
0.43,0.40786619526768497,0.4666918267042262,1693
0.45,0.42985320483922507,0.42568516263962525,1961
0.98,0.8640090634442841,0.7526127279141768,7856
0.91,0.8625894696400702,0.9764482717332386,5175
0.09,0.14934890048954824,0.06750039986455786,1787
1.0,0.9946785380724273,0.998946347549297,3082
0.92,0.9610977792025672,0.9967108249756511,1317
0.69,0.6467062848768091,0.805806288780174,816
0.77,0.8014564103013907,0.8899488724029356,9605
0.12,0.06677910115691349,0.08937336679156486,8873
0.07,0.0643466134028901,0.11871034399930318,10069
0.46,0.48379948537549167,0.3174073383346037,8505
0.46,0.615446468749571,0.6520418146399536,3988
0.65,0.5826990245765316,0.6598041411608422,8390
0.5,0.5651224138238212,0.6270535873035773,2117
0.43,0.43549227293022075,0.4094901837758425,9876
0.82,0.8859290510766386,0.7985883875054823,9761
0.2,0.09288980555352432,0.056233813039565005,5879
0.61,0.5185157265634738,0.514086043280919,1259
0.41,0.47011463140002974,0.3960163909363262,1780
0.28,0.47903025727818815,0.4869874805511313,9601
0.58,0.47559704653567025,0.5137608809556131,9898
0.11,0.06637013107603001,0.03710563317630366,1607
0.5,0.6264936974747415,0.6553704105510295,5028
0.84,0.9265143710719201,0.9032317777631855,4532
0.31,0.495323854986835,0.5427784565353093,10012
0.6,0.5448468940890799,0.3541178641428354,252
0.61,0.5914182985037751,0.6208443154099775,5863
0.25,0.16188828672918038,0.1983469956922433,7592
1.0,0.9961112890574206,0.998232953111323,4134
0.54,0.5268510882443543,0.513779011154132,7463
0.55,0.4593048403094373,0.46324675727495934,3100
0.28,0.167601725592624,0.10147627738616713,8611
0.09,0.07202193788180936,0.06050421213013568,6409
0.99,0.989003600783755,0.9983431381659769,4433
0.16,0.15898786491905184,0.100956474990511,1152
0.0,0.034212330765534316,0.0071301154590444555,9209
0.08,0.049460700827987536,0.09800786579839806,4717
0.68,0.6360808934817621,0.6926824026061261,9403
0.0,0.010070941445345214,0.0026980320775707107,3794
0.16,0.0584677290565012,0.07797697402035818,691
0.34,0.3178427843089238,0.3424523671230128,1119
0.02,0.03377673736436189,0.03227190967215995,2767
0.52,0.4645136254488464,0.6180670897577346,6342
0.88,0.8444891272840315,0.9056308168301657,1160
0.37,0.46216621456608575,0.4374151643435709,1372
0.44,0.5343636993911804,0.4479394732419798,629
0.62,0.48826850226041707,0.6651176509805413,45
0.7,0.537344925565805,0.45931483578931004,3501
0.33,0.3686940262399951,0.35335067380718105,5611
0.57,0.5239497608152465,0.5110919129170183,792
0.42,0.40107056130836816,0.3838387042750558,7323
0.43,0.49231360724131973,0.5239282374102877,4736
0.04,0.06243810865688108,0.04169277089114225,5325
0.06,0.10644594861509848,0.05437400817430307,9098
0.52,0.5682625406161981,0.5539475081609243,2288
0.17,0.17891328980594426,0.07565790974297155,7078
0.28,0.38895014869020755,0.31080522557362267,5366
0.13,0.06839646146309862,0.11699496934982387,1769
