rf_01,catboost_01,lgbm_01,catboost_best_01,rf_best,lgbm_best,index
0.35,0.4307072252747616,0.394163547116276,0.42375695340257286,0.3803416505719503,0.39305386500427014,6026
0.97,0.9739528267847042,0.9995158420497984,0.9902421854669116,0.9579839694289951,0.9956816132668386,5735
0.95,0.915548362443356,0.9807090391242518,0.9075784059423816,0.9360150309043579,0.9585662864710432,4104
0.44,0.477705950181671,0.5829705267708772,0.46935359925230624,0.48559717484696774,0.5057411428674045,8093
0.28,0.4572480950976811,0.4616391341513376,0.46469000093739016,0.4275088841343242,0.4624429263905839,1049
0.56,0.4878691632500049,0.4845843103795261,0.48169597029990907,0.4951883838151607,0.5029356284140687,5960
0.04,0.0760346047314084,0.051846644073418,0.07766852647588975,0.05714054903076532,0.04422201502402097,9643
0.16,0.1114331303660429,0.1161947550208651,0.09537094708303194,0.1697753279738307,0.17348402314229885,7665
0.44,0.4152657648408511,0.4154706532766143,0.4166220753646241,0.4307496845522505,0.4279770684042668,3157
0.69,0.570137516306463,0.6680499883230893,0.6324857089234434,0.6154550768390477,0.6046570836987084,9811
1.0,0.996297601074689,0.9996531359704632,0.9974577623549825,0.9966211187407168,0.9948557604485065,2174
0.46,0.5785246090328806,0.3785921287029586,0.530986913219031,0.4733101481881865,0.4455209085963713,9889
0.83,0.6157423394785397,0.7310275819950853,0.62162779053372,0.697820721311081,0.7001963723794078,6624
0.71,0.5659855568506594,0.5205309865797926,0.6036260913148809,0.6208551988620044,0.6159919884775739,3728
0.48,0.3531699723354281,0.4564715305832359,0.3253410940821069,0.4156223058709436,0.48888234401279224,687
0.24,0.3192266443402158,0.2546453087915131,0.3047959395401887,0.29007034473521254,0.24637422154348765,1655
0.56,0.4203564242892234,0.4646934768107234,0.4402003935952514,0.47457074442870334,0.5083982750077425,831
0.33,0.3500843435113209,0.2200931170662742,0.33754834966429886,0.3568228934472431,0.3491585344307891,2940
0.51,0.3764109990037192,0.7260782983533213,0.3699596194896186,0.41346920190936715,0.42412143479738584,5559
0.77,0.6725467776036078,0.967460762452698,0.8496577046334387,0.6512406795471484,0.6775871756123268,8455
0.94,0.9376320235654704,0.9828741210955152,0.9228346843931954,0.933173700205703,0.9449734479563332,1816
0.62,0.5569751943459599,0.6913056196747152,0.5376212569834903,0.51275810987236,0.5484295797949312,8449
0.98,0.9560430391801592,0.996024111607178,0.983932154829798,0.9464225201736399,0.98778578740403,4038
0.47,0.3392829966593502,0.1774494856098152,0.3766166280889084,0.353388773446544,0.32809086527133496,510
0.45,0.560464254358956,0.587140072834269,0.5500281592685994,0.5657145555500467,0.5633011763161223,5355
0.42,0.4984550085734857,0.4498064641563166,0.5021062175043876,0.4836132384684119,0.5187183245941391,5923
0.83,0.8665026970676246,0.9065120863045888,0.8570128269246357,0.864071496981324,0.9195293090653677,9013
0.7,0.6446300077301854,0.698974724129564,0.6707927627405844,0.6729954207914212,0.7290139285899326,4347
0.89,0.8363585574191615,0.8812526397837295,0.8526014132454531,0.8287061583329149,0.8155895984715797,3962
0.55,0.5037869016052676,0.6397731399692894,0.5755860619813836,0.5827128076561514,0.5396513391269557,7720
0.81,0.8589293734405837,0.8665497934284979,0.8600530874363653,0.8822335138226539,0.8480916081187051,6687
0.13,0.1356591405866575,0.0811315380277644,0.1298228956333408,0.15255136534437252,0.1344671696316663,3947
0.07,0.1444827759413071,0.0169292290642469,0.06708409169043002,0.1543512187443376,0.13137978372116818,529
0.24,0.3430049115670935,0.3254665372168869,0.36246960071888246,0.333343279664277,0.3705328872944802,3603
0.92,0.8073419386066666,0.950568720719755,0.8695620672454409,0.8986589953477753,0.9319199598899196,3339
0.4,0.4506152036448267,0.5364764942848117,0.4143248345484263,0.4390716357606463,0.4350397947451995,9297
0.9,0.9018927822288638,0.8739145721063059,0.8966318958691977,0.8856246994213338,0.8924223241277613,527
0.45,0.5215852490704039,0.5306480623470006,0.4954769584415981,0.47044906919578133,0.5205109215707369,3372
0.36,0.431046259461974,0.4588559457888349,0.4291813565403747,0.4167426025193921,0.4415984040497621,5464
0.96,0.9200193880728992,0.9747862696277164,0.9336037660345377,0.9248871962230685,0.9581148093314715,3073
0.98,0.9910386259330868,0.9987762287695948,0.9947207770824162,0.9899353812331582,0.9946919803522145,3625
0.39,0.4136349066399274,0.3558190720812254,0.4423466284934923,0.41975448462934223,0.3984213582356254,10329
0.05,0.0671631675242877,0.0747387296208118,0.06821887394654444,0.0947269943628647,0.12010059179229465,8870
0.69,0.5275880040613157,0.552631970077856,0.5330248034610949,0.554335926944242,0.5463717462719101,3536
0.5,0.449715374323653,0.5212992747666523,0.456082115483329,0.45422745521739544,0.42738405082256187,9651
0.4,0.4694927047603445,0.4499422123283345,0.45674459177137683,0.4295817055022652,0.42616721813426095,8949
0.14,0.1299578075843249,0.0728030366910676,0.10181422041411631,0.1366310655768849,0.0697880180404872,8214
0.36,0.4771692951436476,0.4496869122030145,0.46223583881647173,0.46760735347456794,0.42556556051165784,7606
0.14,0.0919856351908905,0.0399961210618248,0.09142131778462739,0.10872176130406376,0.03171310708036334,4363
0.8,0.6412518946616116,0.8252132391579549,0.7278865410132973,0.6718771547557365,0.7702863514528392,4329
0.57,0.386962100943423,0.5228158098679917,0.3996888786549326,0.38950552662375376,0.35246209774871673,6490
0.03,0.0608845593174327,0.058004058302734,0.04966270780218035,0.06175302933087435,0.06319514759331697,5702
0.2,0.0721326652223032,0.1779410281875864,0.06314234388183705,0.11376782134605871,0.10490549702564016,3454
0.34,0.3487307846321564,0.2610820183315271,0.3350337862040545,0.33518922564199805,0.3400283604308516,8933
0.47,0.3764331372796464,0.4872518938239834,0.37247760635695926,0.39840415274555163,0.35976966361403445,2269
0.5,0.579307673775202,0.5350981929371249,0.5803391480771347,0.5423238856116918,0.5707558752538895,7200
0.64,0.6115083270038816,0.6697893899627771,0.6204544128688703,0.6852998877591912,0.6294295537922519,3079
0.17,0.3131879477051316,0.2740297266502832,0.2504156102195436,0.2770282109706541,0.2319507981606919,2761
0.51,0.4845535413007128,0.4437948665275052,0.46818531097122046,0.46941124246567933,0.40773288542770314,9291
0.01,0.0162649027207302,0.0082925419791706,0.008332035266937468,0.0258767064441697,0.009154173496373702,1505
0.82,0.827658896599783,0.8889617121480573,0.879417825883175,0.827202270045316,0.8865054283281245,9187
0.38,0.4418215254561065,0.4530986006125677,0.4534445669876213,0.4619294137189887,0.4774082913506395,9542
0.53,0.4471965145846882,0.4974499885199366,0.45527174933881315,0.46477299664912763,0.4407549264793884,6290
0.04,0.0117529290714589,0.0053029133275249,0.0058747226786323,0.025879902571340752,0.0122846029138305,5913
0.59,0.547269008404989,0.5604612001119417,0.5311313894368914,0.5720163328428787,0.5247931626632608,5592
0.45,0.5338219789530192,0.5477052353513072,0.529042868835518,0.5392410275943823,0.5647592428395274,4180
0.76,0.6273248147339114,0.5706103911890706,0.6487091368947714,0.6681690822848347,0.6586160730941916,8353
0.0,0.0134977691231708,0.0029408524703968,0.0034456067046245544,0.009957038975693151,0.009898957758614452,1435
0.38,0.4004834383329136,0.3886220239010486,0.43164854381247075,0.4330931344251619,0.43932909688093147,6839
0.52,0.3563819714770334,0.409524707201734,0.3753157979296792,0.3541939984826541,0.40978357764896334,7216
0.43,0.4263163086716908,0.3828995337531031,0.3997054636376142,0.39903692959990344,0.38014102175441666,3303
0.71,0.8581789686849041,0.8923851902807266,0.8571421890580269,0.8192270469983005,0.8325421400860695,1690
0.48,0.4850728318636841,0.4976118031532821,0.4859341023017359,0.4684109413291483,0.43459203658164486,10150
0.35,0.4324420678815402,0.2211752493598539,0.4441781338625768,0.3980684085323247,0.34551362298994676,2566
0.47,0.4505208427836044,0.433039300157741,0.4748599143029663,0.5015081136832912,0.49389446087082906,2318
0.92,0.9641534440232732,0.978225355999286,0.932623641692449,0.9069200291384192,0.9652496562218716,5148
0.52,0.5078325486494044,0.4602526307173853,0.5092140125885922,0.5162030241843277,0.5316361685550981,7995
0.76,0.7462717688717949,0.7957029744969852,0.8014917732304183,0.7600459970453621,0.7191766119407311,9346
0.48,0.5137170451989712,0.5894052841557416,0.5268992514591271,0.5485411659985593,0.6071408012730195,10422
1.0,0.978657598802238,0.9976810586294118,0.9907805144372237,0.9837566714164743,0.9896870749405442,6879
0.57,0.5704801475802325,0.6604964382742637,0.5822942315786518,0.5746736961929475,0.5849879490082642,8044
0.05,0.0402637271206963,0.0207712607269816,0.038573648261190634,0.05586135669307504,0.03493733200149559,9792
0.94,0.950428456645442,0.9952916614963327,0.9649829179464425,0.9264263962873134,0.9826150411660926,6744
0.76,0.8846289775747966,0.8158194299031257,0.887236468547396,0.8332798720501294,0.7944660903937203,3566
0.22,0.4331513774616194,0.44925709192621,0.4001449449883804,0.3494844267014683,0.3716074322802112,2478
0.88,0.9232530863995164,0.9426000728982098,0.9214460692068579,0.8869192243577045,0.9051827547923926,5973
0.66,0.6071493689735737,0.6404957523582273,0.5580861797435619,0.45867116592846835,0.539798770957375,4797
0.31,0.4138696206072031,0.3705963554500255,0.39098459489365217,0.3929216379568506,0.4069047166217006,9559
0.64,0.5504166601775228,0.6217696014474825,0.5296099837306714,0.544072376383259,0.5470486767449635,7500
0.45,0.4584781766379465,0.3973603577772419,0.46950356995068304,0.4543946368155358,0.41858523349843424,10207
0.01,0.0880227889056918,0.040324847367217,0.06959590101618228,0.04680858796730034,0.05787273779276939,7423
0.36,0.4729116185855266,0.4296959701292185,0.4944799272841536,0.4367628302612294,0.44122832192764727,3310
0.52,0.5742366286415604,0.6492490520661405,0.6416877259735789,0.49911357619925434,0.6226804385670198,6803
0.44,0.4711312196628435,0.339324569600203,0.44335303701225404,0.4368464404691952,0.43197864928454166,8746
0.81,0.8809372140711269,0.9680416157883504,0.8940080183769417,0.8619693071335065,0.9374442024998019,7509
0.57,0.5046973648052512,0.6010710429564453,0.5517920056879848,0.5262666510063789,0.5639603247961856,1647
0.36,0.3932265230531848,0.2743613878002574,0.4115715108245866,0.4207077832909076,0.4316933024432923,2498
0.72,0.8795387021305807,0.8921539201902973,0.8829221050521115,0.8133982574350997,0.8705169626618277,5431
0.0,0.0594721837807568,0.0366351638333724,0.0565047696545399,0.042726014302391466,0.05918008455903218,6939
0.02,0.0630620226762753,0.0552932965353799,0.05002409445092379,0.06377256681614674,0.05699009109689768,8011
0.05,0.0651069577123241,0.0770235113257971,0.06123046823072852,0.07283116773667184,0.08379972533672425,3147
0.1,0.131693030099783,0.0642110899493806,0.11602221390314114,0.14678375661303317,0.06735046759547572,7382
0.62,0.5413275736526911,0.5541452919728491,0.5458886804520396,0.5378637860159392,0.5242700532099235,4585
0.83,0.7687480961832766,0.7874531266102369,0.7697291544271093,0.7611488198735462,0.755068643117938,6145
0.38,0.5056004002137023,0.6405776779217075,0.5148258477760504,0.49595270855477647,0.5168922745079383,1392
0.6,0.6210698272422627,0.6008994893943711,0.6332613816149703,0.6197176527584424,0.5986828789672646,2952
0.71,0.5576336908899729,0.5985590323908403,0.560745492171209,0.5962869812301723,0.5794926288309551,3279
0.11,0.1080215844318598,0.0598395801731028,0.08926808344539466,0.09611426155014591,0.1035441409064507,9364
1.0,0.9925017573139444,0.9982302677629494,0.9954068762883113,0.9903776806543442,0.9919161622148014,8198
0.04,0.0286905574531716,0.0197390693763665,0.028268625731604605,0.04735849378682999,0.04036022163836768,3793
0.41,0.4426549513705107,0.3317594670806722,0.4151129102853718,0.44093485253134057,0.38755469970382467,8671
0.44,0.5477083348016336,0.4563141992829501,0.5480238425638602,0.495902033906141,0.512145452030849,3975
0.52,0.5688819421385151,0.5407811787551249,0.5588108605502419,0.5676792239659194,0.5670265772589533,7654
0.36,0.4654094593165835,0.3683198937308134,0.47473125210290995,0.41879083878471274,0.430245829113322,8258
0.21,0.264589300599422,0.1139592251906466,0.15854221167501145,0.2687450435607977,0.158212081868193,9946
0.98,0.9745130715469518,0.99818778983603,0.9841937012338088,0.9547821541548832,0.9846302932693121,7996
0.37,0.3626979899180248,0.3909066915523771,0.3583751785623614,0.37889824040365516,0.3568566229762255,3806
0.46,0.415089250592202,0.4171686306494484,0.4351911896735486,0.415484921494923,0.38734625315999266,2490
0.08,0.095127052944938,0.0575835129610689,0.08859893385428785,0.08613493625082085,0.0660409709860577,9566
0.34,0.4809274684126801,0.5343410573568873,0.4714535775201017,0.48484930880492516,0.4791420141802587,9780
0.43,0.3712945293283499,0.4112784475684702,0.3792477920397204,0.42667962174844937,0.4211329758588236,3282
1.0,0.9940879037041276,0.9986543700857966,0.9969833266051922,0.9979791808366065,0.9938734299836235,3911
0.02,0.0250386929048718,0.0541703317036245,0.01509892915500651,0.044534273651701574,0.03419540838563565,2388
0.55,0.5733532595294416,0.5886075008197558,0.5890033227750417,0.5506437429352253,0.5398234871506027,3658
0.44,0.5435184975464054,0.5154130908418539,0.5486152361201557,0.4935511061121805,0.5220319323851186,7284
0.34,0.3345043043753574,0.3694146490693106,0.32988581555736857,0.2878170744420936,0.23574211500460462,3979
0.53,0.4383690612990833,0.488392451556742,0.44800458399220255,0.49295884172451554,0.4710772874360238,9883
0.19,0.132831422643416,0.1250047026002709,0.07003185928895744,0.16101334933521844,0.14737533968204009,4843
0.09,0.1017771366746781,0.0608671282239452,0.07835438704034407,0.08103886410553056,0.0602734039277412,8373
0.26,0.3126888275508497,0.1329857037585434,0.28487021141660435,0.28887161100676084,0.25295457227994644,7539
0.98,0.971678977333484,0.9945914962653374,0.990638434921498,0.9712736269971485,0.9862931610283354,5855
0.06,0.1193813321395682,0.076095420485355,0.10139456009625347,0.10751907978877315,0.11262761832353194,790
0.78,0.7361886200873872,0.67070634312364,0.7262161210822627,0.7875761935427005,0.7329409869009211,5029
0.6,0.5013758237852571,0.5143057072634784,0.49860913454588224,0.5187069032542344,0.5320638172877957,7969
0.43,0.4664005580552376,0.429685446581979,0.44564874210987543,0.42915915391650156,0.41781117695246084,7096
0.55,0.5377999627971667,0.5824250499555709,0.5349070754724754,0.5809051055779434,0.5942228555924047,10276
0.97,0.97440139082815,0.9956848536731814,0.9826522795687848,0.956138629942745,0.9848449962372817,6273
0.1,0.08701142916334,0.0510757575378469,0.06672593950091658,0.09653086921700559,0.05953940040402234,2050
0.17,0.1042338458275536,0.0993541519625394,0.08668751493272801,0.11254800271971319,0.06671479202748223,10106
0.31,0.5130175557930226,0.3503136251053467,0.5129436157015135,0.43359845669515373,0.4454349272376802,1700
0.91,0.9838672251182342,0.996803561383612,0.9897679883048653,0.9543697289557235,0.9860346095159644,9993
0.5,0.2348031971014023,0.3708606087677336,0.24800605852277022,0.3547071422972512,0.20848903168612412,333
0.6,0.5994115781488644,0.6083478088826275,0.594351977743184,0.6017184787800779,0.5547483334580013,6082
0.23,0.246543288803877,0.1893305686253441,0.1883020585222976,0.3266226214930996,0.24594312090192083,68
0.03,0.0682779127527178,0.0243523866844737,0.04851471061860254,0.07475533030548404,0.055674070175148256,9983
0.02,0.0378368868256824,0.019726329620497,0.026696707795052527,0.023581853471241886,0.020203261830828254,7760
0.57,0.7078743241804716,0.8507157703720776,0.6754137196562731,0.6750812990806677,0.6610060187696482,6480
0.03,0.0530716835237391,0.0247441125349127,0.0508601703328741,0.06281976855290668,0.03131171830313091,8114
0.0,0.010216586908664,0.0034746081557141,0.004528300899319637,0.01604218427677236,0.011462636659119292,6196
0.75,0.5112240420441061,0.5733752985615133,0.5509604443327213,0.5604888615522683,0.5838657945503523,10149
0.51,0.3635340098654946,0.4360281522543243,0.4169973762552921,0.43515453305337065,0.4457280949764639,3439
0.46,0.4870099801598651,0.3304037654571412,0.4996212213454178,0.5117342570173185,0.4193629947544908,4707
0.51,0.4020991012038895,0.2366642656354642,0.3746960025241659,0.37863792949160896,0.36639040019240127,6248
0.92,0.9587824228499818,0.9526982000116844,0.9537702809946004,0.9084574831181403,0.9510310547417308,645
0.97,0.915860800504981,0.9801252732242116,0.9324717065020862,0.9093570781875562,0.9712484990289867,3337
0.45,0.5066393974977244,0.42466133663693,0.5165009687742955,0.4999297795343865,0.5101538191588304,3141
0.51,0.408227607320704,0.6324834989324658,0.3825899186679083,0.3776415718310029,0.37063950584379224,8221
0.45,0.4086471514493874,0.6027802565664948,0.38959168857521237,0.4577045933789895,0.44933519732167304,6520
0.7,0.6724379344711596,0.8264301129136732,0.7365727888748478,0.7142090055648335,0.7941890747627618,3142
0.37,0.4476165718909304,0.4018424651424837,0.42076861150130995,0.3934123909265039,0.40717095849794677,1557
0.6,0.6309100659220752,0.7415372702171671,0.6269768096178396,0.6552261385870317,0.7211572125120339,10233
0.94,0.8832090774235155,0.9541470601000772,0.8842224129509204,0.898723481517908,0.9305603340703154,10436
0.85,0.7917123363349347,0.7762167844153902,0.8005493209954906,0.8044433990107859,0.8014686771666335,9930
0.06,0.0789402888743986,0.0968640100543465,0.08485767236743769,0.09700123300427269,0.07341304302958276,3719
0.08,0.0564661864210348,0.0183022107185248,0.043176331113097016,0.06913759411922442,0.04166442269827559,7321
0.45,0.442423218866938,0.412858240661922,0.40640012828508054,0.45095868940194855,0.49658901417959517,7954
0.97,0.9903925201912775,0.9982608918901638,0.9918414735024942,0.9730442954899754,0.9880035122118943,5788
0.59,0.5340966386516243,0.5659231441534803,0.5377733248719436,0.5548694178059614,0.5206630650780432,5707
0.14,0.0831219759880269,0.0883371723901313,0.07123559374314331,0.1472640335975331,0.09672503176460742,9814
0.1,0.1008024083273086,0.0383501038766013,0.08718111183207362,0.11679888105685325,0.050433655661776385,9897
0.15,0.1277454798846712,0.0336525013090608,0.07953525337679085,0.14594852871876782,0.09667928165979962,4922
0.37,0.376768748148131,0.2891763208785279,0.38435115030377853,0.3708042671045014,0.38555985478459803,2406
0.37,0.4153011801939528,0.3304320566899225,0.3941833118392514,0.39925210491298363,0.3605176099206403,5234
0.64,0.5528214285616675,0.5286840961248434,0.5546937036382231,0.5550246977578173,0.5263910730815551,3088
0.49,0.4839729317310687,0.5084011065756903,0.4972891599943958,0.4507088873210986,0.4783550454661101,8971
0.23,0.3467336268752649,0.4332078857542014,0.33465761583181236,0.35951251466920764,0.3613311841951174,1295
0.94,0.8924665491910772,0.9448356060972558,0.910999830478813,0.9089038449996036,0.9431010511902826,7227
0.01,0.0280430206338749,0.0202468689545988,0.018181290526805484,0.04277209290113763,0.022252806495859423,4661
1.0,0.997206699680773,0.9993051067221196,0.9977861748995287,0.9963305253010367,0.9949122035454089,4211
0.08,0.0900258439742758,0.0280961163396214,0.0812239355853549,0.06589358974763365,0.05085248849045271,2700
0.56,0.4724095593683605,0.4822828020140869,0.46510886450910854,0.47065928513916727,0.4807764121212672,752
0.51,0.478960088569631,0.3931971445222936,0.4616684030650268,0.4413139201642211,0.40231235864224224,1445
0.65,0.5794891770087386,0.5734488337055345,0.5855223161888097,0.5923412007025973,0.5617438831533318,8110
0.62,0.5083387180976893,0.5509819350605373,0.5975212399390728,0.4940766342366149,0.48124019531319734,2949
0.1,0.1211502618556241,0.0173672973131801,0.07347795439913825,0.1609189017316683,0.11666927634642665,6586
0.93,0.9421451334475948,0.9404920671919712,0.9494810119598472,0.8751343000383157,0.9091172148893394,9841
0.18,0.3635787332921665,0.2147325881147196,0.350244885560912,0.2884010742130094,0.328961469639218,4495
0.82,0.864770735458213,0.8138285471701769,0.8606683975085316,0.8080815502406858,0.7678723856653609,3883
0.08,0.0819777550818791,0.017339163032134,0.03318628804680186,0.11986424154670308,0.04838819132705158,9844
0.89,0.9292359591445146,0.9590660335814446,0.9471616218166339,0.8885077752363305,0.9350383935314857,5351
0.99,0.9845688253544282,0.9967514329172232,0.9894968061251544,0.983573361171239,0.9878055598784308,880
0.13,0.088058643045236,0.0665903327158353,0.08628027148917711,0.11329499526332973,0.12661242474869308,5113
0.32,0.3811048283257516,0.2974515691989078,0.4006185653336807,0.4017942946855342,0.3720846529977489,6909
0.08,0.0389294886231689,0.0190822977182195,0.033253739972733,0.08530872755372274,0.04688668477635262,5797
0.99,0.9825790705590156,0.9971636224844784,0.9885075025523146,0.9745663588796656,0.985221607956474,2043
0.3,0.3099698796271259,0.1287437244468299,0.30564834182605677,0.32220002834801087,0.2622293905904446,8586
0.78,0.6425549625414635,0.8489335212419499,0.6385290655009755,0.6079790528371052,0.6105855334954732,3229
0.05,0.0332643136349939,0.0172445353276048,0.014178501620978782,0.049520167965478486,0.020814586001483115,5457
0.54,0.5386528255979179,0.6021160863609395,0.5566550857293986,0.5596781752433984,0.4766799377854668,9224
0.65,0.4805563908349091,0.6921842846908366,0.5463613074077625,0.5629458657276585,0.6342214836066074,2422
0.08,0.0831168736429,0.0249387292771772,0.06233228109124736,0.11399168753244168,0.07508245703745131,10306
0.68,0.6603080320337694,0.7508745998009599,0.7098814874820302,0.7075350760377445,0.752133662634724,5633
0.97,0.9841600173000734,0.9975186672582984,0.9882130393515538,0.9683458583058338,0.9841966272461988,6218
1.0,0.9896178108809504,0.9980233579307748,0.9925847364450266,0.9887886533762723,0.9898626432582441,9039
0.59,0.5098286207950127,0.4587512189455716,0.49002277259954813,0.5506223707077628,0.5123652479367756,723
0.39,0.4317494517079529,0.3800141133037502,0.45783242388167106,0.4369167264522781,0.4332442232037425,9596
0.57,0.5322749705560071,0.5798214340795985,0.5213078383695195,0.5166153897613975,0.5418415335072185,6229
0.01,0.0685086693606485,0.0411931301303869,0.06730833559738764,0.061077189833911735,0.06576050081990675,3738
0.21,0.3145772151472379,0.2444286724004395,0.31982352207074843,0.28137185337178316,0.2677137063205889,6587
0.54,0.5764651218581048,0.6233445919375934,0.5835473817602376,0.5673233954581807,0.5915513068101499,6110
0.58,0.5946781119716521,0.5699483256285567,0.571934184298567,0.5723002424931287,0.5651545310939182,2909
0.44,0.4389394761899183,0.3388425588032373,0.4266711394899648,0.42752644837871917,0.44614158330488624,2619
0.05,0.0513243800452637,0.0302447511452949,0.056120431976296244,0.07344821280990824,0.0815103960755846,2825
0.64,0.5768852972483619,0.5460081307241946,0.5825623228972059,0.5437199533111013,0.5341995457326574,2812
0.18,0.1578666789980044,0.1272016982532348,0.13213226607791975,0.16659186001237916,0.13597094393112133,4423
0.76,0.8134424473376508,0.7540492937438994,0.8480366434230282,0.7352408832166676,0.7531604847243613,6289
0.38,0.4064979099559956,0.5233858399693008,0.4204402195009058,0.3754461793605916,0.3882236371227956,798
0.51,0.4686568578962608,0.4956880363503158,0.4583448512572712,0.4647877202705352,0.4620897037560688,10075
0.91,0.8943658849154684,0.8876710790804566,0.9001826393187166,0.8916340695990316,0.8886960687063812,8969
0.48,0.4376193174868513,0.4596669775523145,0.44999013615292754,0.4740678348783687,0.42810829281145496,4814
0.36,0.4228795296239617,0.4387263350818402,0.4271932552185091,0.4332726950589568,0.4291474837577982,8829
0.45,0.3820154547592545,0.4271670463318252,0.40219448564967175,0.4089964510555807,0.3262535943260819,4759
0.9,0.8917931296679722,0.9165844509943288,0.8989793358480541,0.8810549583746788,0.86282969799362,5030
0.52,0.4578217936422695,0.4733013041012314,0.48108947286864223,0.4916267059345363,0.4978230702068748,120
0.64,0.5492645246856366,0.6359550413397347,0.5457399787591627,0.5776486291176374,0.5717033387024754,2351
0.5,0.4819886677230374,0.4971758946372545,0.47618422990939596,0.48884914626505765,0.48842148368803356,9323
0.7,0.5784940758339171,0.6833959388138773,0.5796828246239887,0.6210150744887865,0.594967500760163,6292
0.77,0.7749157620632424,0.8303364081527137,0.7907202546858095,0.7751360746449141,0.7895641362124329,6398
0.47,0.5771139214932796,0.4666401621436461,0.5607502416579788,0.5248440612219589,0.5368905222743101,9204
0.68,0.6449297979824473,0.8309829086152098,0.66445324868264,0.6475536202457752,0.7810465702179069,6555
0.47,0.4094116610540376,0.3573677542100087,0.4466993874543178,0.45838802924964994,0.4963870591071077,8334
0.6,0.4771185986830764,0.6255337284211886,0.46956006044633625,0.4813649583190033,0.571240072162008,5658
0.31,0.3662100720737978,0.2887801448004297,0.34071688234206676,0.353326836573526,0.35751373939591496,5064
0.3,0.5336195659388797,0.5362355027992048,0.527481309346983,0.48102225221915984,0.533629259202285,3822
0.89,0.8582670486670391,0.937648910962103,0.8604092182600561,0.8885062692194019,0.9148188738724311,6771
0.4,0.2939945896311479,0.3387241899946183,0.24972974804789247,0.32897710632931954,0.33530286352973143,5005
0.73,0.585340486571818,0.6414481892336337,0.576264632228399,0.6404896983764826,0.6032108963250725,8687
0.42,0.4135508064496946,0.4038564221141255,0.41229081568176174,0.42730177379654183,0.4409031052938704,374
0.09,0.1385574947857812,0.0572525391300669,0.09144819069760213,0.12484163862625583,0.06283981973451057,8788
1.0,0.9877361490790504,0.9960548786091616,0.9940291145310537,0.9862095308341997,0.9947995435430451,7230
0.29,0.3781552847027331,0.3037708533319462,0.3625489634317819,0.36143691216023455,0.3698865869866464,7340
0.66,0.5677446971650394,0.5570106703650682,0.5624749105046363,0.6100240158200042,0.5601346046568813,7288
0.98,0.9808338803750444,0.9984471572854762,0.9887042348431735,0.9807244248781051,0.9889945536648742,3298
0.72,0.7859412194565107,0.6967852414806245,0.8228013142695979,0.7122088315713342,0.8179623814535247,491
0.47,0.4041324514032687,0.5306877116062647,0.43264269982267545,0.485961734985317,0.4927017158382238,10214
0.0,0.0182965364281937,0.0215426658236532,0.012181660321608319,0.027241863171028283,0.02933382680341468,10000
0.99,0.9815450437091104,0.9981914462627433,0.9865897666527482,0.9765341093786672,0.98748882493295,9578
0.07,0.0658671664551225,0.0340882024738022,0.06741057189588902,0.07014646131268334,0.051649622698076006,6959
0.86,0.8332852614477433,0.921108694984174,0.8609973127954199,0.8558868477873188,0.8749853541131741,7696
0.65,0.4936183717669327,0.6544729692259631,0.5032334083761701,0.5444896280633948,0.5382200688957774,825
0.89,0.8292914361235606,0.9400795020316802,0.8260178750222962,0.8633191937688209,0.8999424595971202,2917
0.62,0.5400042330379554,0.4402342215042986,0.5676760029021363,0.5453085657249153,0.3747096735888946,584
0.67,0.8553401884814562,0.6359625938475293,0.8624383904927028,0.7722333829333714,0.8027818567375744,5828
0.09,0.0950017094773695,0.0890951726440644,0.07811432154297035,0.10247640550571437,0.08857997933621241,375
0.0,0.0093727638869097,0.0019536418149443,0.0036428677597816162,0.004915172089304864,0.008905762438274937,7143
0.45,0.4572429123348852,0.4327546480230346,0.4801152700386459,0.4486758868097701,0.4404144712113071,8903
0.57,0.512409815235983,0.2123744791402298,0.5250891876025433,0.519208346878451,0.4265364122749272,8533
0.69,0.7091570139175255,0.5919294366246863,0.7108880959100257,0.7447198167119586,0.7316138217571425,8635
0.05,0.016018880478445,0.0059338849747384,0.00887218837851412,0.037108681208361756,0.00874131931884162,4073
0.02,0.0562473124592996,0.020841578670574,0.05105114378957337,0.03821962434110705,0.029431544928297207,4811
0.53,0.6641133702515967,0.6657508780046258,0.6685277533969125,0.49937085382389856,0.5510364257233596,3799
0.81,0.8349532406854562,0.8379095541248387,0.8411336517257154,0.8471464068360932,0.894797851015978,8624
0.72,0.6052163072698804,0.7145727158803037,0.6436417426455012,0.6863028515457471,0.6022043249848111,2418
0.92,0.937769832163579,0.9897262091107356,0.9726323543777441,0.9137354011410085,0.9859472751170114,9588
0.41,0.4527715104961344,0.3799130376721972,0.42875571698094944,0.42042314909564354,0.421692138573951,2431
0.73,0.8141954429595731,0.836147036378552,0.8136292411693488,0.8081589443782738,0.7553614609670298,7946
0.15,0.0595693676569585,0.0598064475527598,0.05718174640137702,0.06581236570910139,0.059899127626768675,1614
0.85,0.8365528614684811,0.8462378237810652,0.8238970699301498,0.8196461430126052,0.7750501238889199,6601
0.32,0.3823766731796615,0.3774648595846409,0.3352060067523513,0.3719992315212851,0.3350080730092968,6725
0.53,0.5764270110417477,0.5704977804844937,0.5686604338088506,0.5673140214059401,0.5457054514136623,27
0.02,0.0597467316588161,0.0330286187243375,0.05273515088009667,0.04787605618990118,0.04491066147057333,1334
